10169|2003-11-04 05:00:00|2003-11-14 05:00:00|2003-11-09 05:00:00|Shipped|\N|276
10170|2003-11-04 05:00:00|2003-11-12 05:00:00|2003-11-07 05:00:00|Shipped|\N|452
10171|2003-11-05 05:00:00|2003-11-13 05:00:00|2003-11-07 05:00:00|Shipped|\N|233
10172|2003-11-05 05:00:00|2003-11-14 05:00:00|2003-11-11 05:00:00|Shipped|\N|175
10173|2003-11-05 05:00:00|2003-11-15 05:00:00|2003-11-09 05:00:00|Shipped|Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches|278
10174|2003-11-06 05:00:00|2003-11-15 05:00:00|2003-11-10 05:00:00|Shipped|\N|333
10175|2003-11-06 05:00:00|2003-11-14 05:00:00|2003-11-09 05:00:00|Shipped|\N|324
10176|2003-11-06 05:00:00|2003-11-15 05:00:00|2003-11-12 05:00:00|Shipped|\N|386
10177|2003-11-07 05:00:00|2003-11-17 05:00:00|2003-11-12 05:00:00|Shipped|\N|344
10178|2003-11-08 05:00:00|2003-11-16 05:00:00|2003-11-10 05:00:00|Shipped|Custom shipping instructions sent to warehouse|242
10179|2003-11-11 05:00:00|2003-11-17 05:00:00|2003-11-13 05:00:00|Cancelled|Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.|496
10180|2003-11-11 05:00:00|2003-11-19 05:00:00|2003-11-14 05:00:00|Shipped|\N|171
10181|2003-11-12 05:00:00|2003-11-19 05:00:00|2003-11-15 05:00:00|Shipped|\N|167
10182|2003-11-12 05:00:00|2003-11-21 05:00:00|2003-11-18 05:00:00|Shipped|\N|124
10183|2003-11-13 05:00:00|2003-11-22 05:00:00|2003-11-15 05:00:00|Shipped|We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases.|339
10184|2003-11-14 05:00:00|2003-11-22 05:00:00|2003-11-20 05:00:00|Shipped|\N|484
10185|2003-11-14 05:00:00|2003-11-21 05:00:00|2003-11-20 05:00:00|Shipped|\N|320
10186|2003-11-14 05:00:00|2003-11-20 05:00:00|2003-11-18 05:00:00|Shipped|They want to reevaluate their terms agreement with the VP of Sales|489
10187|2003-11-15 05:00:00|2003-11-24 05:00:00|2003-11-16 05:00:00|Shipped|\N|211
10188|2003-11-18 05:00:00|2003-11-26 05:00:00|2003-11-24 05:00:00|Shipped|\N|167
10189|2003-11-18 05:00:00|2003-11-25 05:00:00|2003-11-24 05:00:00|Shipped|They want to reevaluate their terms agreement with Finance.|205
10190|2003-11-19 05:00:00|2003-11-29 05:00:00|2003-11-20 05:00:00|Shipped|\N|141
10191|2003-11-20 05:00:00|2003-11-30 05:00:00|2003-11-24 05:00:00|Shipped|We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.|259
10192|2003-11-20 05:00:00|2003-11-29 05:00:00|2003-11-25 05:00:00|Shipped|\N|363
10193|2003-11-21 05:00:00|2003-11-28 05:00:00|2003-11-27 05:00:00|Shipped|\N|471
10194|2003-11-25 05:00:00|2003-12-02 05:00:00|2003-11-26 05:00:00|Shipped|\N|146
10195|2003-11-25 05:00:00|2003-12-01 05:00:00|2003-11-28 05:00:00|Shipped|\N|319
10196|2003-11-26 05:00:00|2003-12-03 05:00:00|2003-12-01 05:00:00|Shipped|\N|455
10197|2003-11-26 05:00:00|2003-12-02 05:00:00|2003-12-01 05:00:00|Shipped|Customer inquired about remote controlled models and gold models.|216
10198|2003-11-27 05:00:00|2003-12-06 05:00:00|2003-12-03 05:00:00|Shipped|\N|385
10199|2003-12-01 05:00:00|2003-12-10 05:00:00|2003-12-06 05:00:00|Shipped|\N|475
10200|2003-12-01 05:00:00|2003-12-09 05:00:00|2003-12-06 05:00:00|Shipped|\N|211
10201|2003-12-01 05:00:00|2003-12-11 05:00:00|2003-12-02 05:00:00|Shipped|\N|129
10202|2003-12-02 05:00:00|2003-12-09 05:00:00|2003-12-06 05:00:00|Shipped|\N|357
10203|2003-12-02 05:00:00|2003-12-11 05:00:00|2003-12-07 05:00:00|Shipped|\N|141
10204|2003-12-02 05:00:00|2003-12-10 05:00:00|2003-12-04 05:00:00|Shipped|\N|151
10205|2003-12-03 05:00:00|2003-12-09 05:00:00|2003-12-07 05:00:00|Shipped| I need all the information I can get on our competitors.|141
10206|2003-12-05 05:00:00|2003-12-13 05:00:00|2003-12-08 05:00:00|Shipped|Can we renegotiate this one?|202
10207|2003-12-09 05:00:00|2003-12-17 05:00:00|2003-12-11 05:00:00|Shipped|Check on availability.|495
10208|2004-01-02 05:00:00|2004-01-11 05:00:00|2004-01-04 05:00:00|Shipped|\N|146
10209|2004-01-09 05:00:00|2004-01-15 05:00:00|2004-01-12 05:00:00|Shipped|\N|347
10210|2004-01-12 05:00:00|2004-01-22 05:00:00|2004-01-20 05:00:00|Shipped|\N|177
10211|2004-01-15 05:00:00|2004-01-25 05:00:00|2004-01-18 05:00:00|Shipped|\N|406
10212|2004-01-16 05:00:00|2004-01-24 05:00:00|2004-01-18 05:00:00|Shipped|\N|141
10213|2004-01-22 05:00:00|2004-01-28 05:00:00|2004-01-27 05:00:00|Shipped|Difficult to negotiate with customer. We need more marketing materials|489
10214|2004-01-26 05:00:00|2004-02-04 05:00:00|2004-01-29 05:00:00|Shipped|\N|458
10215|2004-01-29 05:00:00|2004-02-08 05:00:00|2004-02-01 05:00:00|Shipped|Customer requested that FedEx Ground is used for this shipping|475
10216|2004-02-02 05:00:00|2004-02-10 05:00:00|2004-02-04 05:00:00|Shipped|\N|256
10217|2004-02-04 05:00:00|2004-02-14 05:00:00|2004-02-06 05:00:00|Shipped|\N|166
10218|2004-02-09 05:00:00|2004-02-16 05:00:00|2004-02-11 05:00:00|Shipped|Customer requested that ad materials (such as posters, pamphlets) be included in the shippment|473
10219|2004-02-10 05:00:00|2004-02-17 05:00:00|2004-02-12 05:00:00|Shipped|\N|487
10220|2004-02-12 05:00:00|2004-02-19 05:00:00|2004-02-16 05:00:00|Shipped|\N|189
10221|2004-02-18 05:00:00|2004-02-26 05:00:00|2004-02-19 05:00:00|Shipped|\N|314
10222|2004-02-19 05:00:00|2004-02-27 05:00:00|2004-02-20 05:00:00|Shipped|\N|239
10223|2004-02-20 05:00:00|2004-02-29 05:00:00|2004-02-24 05:00:00|Shipped|\N|114
10224|2004-02-21 05:00:00|2004-03-02 05:00:00|2004-02-26 05:00:00|Shipped|Customer has worked with some of our vendors in the past and is aware of their MSRP|171
10225|2004-02-22 05:00:00|2004-03-01 05:00:00|2004-02-24 05:00:00|Shipped|\N|298
10226|2004-02-26 05:00:00|2004-03-06 05:00:00|2004-03-02 05:00:00|Shipped|\N|239
10227|2004-03-02 05:00:00|2004-03-12 05:00:00|2004-03-08 05:00:00|Shipped|\N|146
10228|2004-03-10 05:00:00|2004-03-18 05:00:00|2004-03-13 05:00:00|Shipped|\N|173
10229|2004-03-11 05:00:00|2004-03-20 05:00:00|2004-03-12 05:00:00|Shipped|\N|124
10230|2004-03-15 05:00:00|2004-03-24 05:00:00|2004-03-20 05:00:00|Shipped|Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch|128
10231|2004-03-19 05:00:00|2004-03-26 05:00:00|2004-03-25 05:00:00|Shipped|\N|344
10232|2004-03-20 05:00:00|2004-03-30 05:00:00|2004-03-25 05:00:00|Shipped|\N|240
10233|2004-03-29 05:00:00|2004-04-04 05:00:00|2004-04-02 05:00:00|Shipped|Customer requested special shippment. The instructions were passed along to the warehouse|328
10234|2004-03-30 05:00:00|2004-04-05 04:00:00|2004-04-02 05:00:00|Shipped|\N|412
10235|2004-04-02 05:00:00|2004-04-12 04:00:00|2004-04-06 04:00:00|Shipped|\N|260
10236|2004-04-03 05:00:00|2004-04-11 04:00:00|2004-04-08 04:00:00|Shipped|\N|486
10237|2004-04-05 04:00:00|2004-04-12 04:00:00|2004-04-10 04:00:00|Shipped|\N|181
10238|2004-04-09 04:00:00|2004-04-16 04:00:00|2004-04-10 04:00:00|Shipped|\N|145
10239|2004-04-12 04:00:00|2004-04-21 04:00:00|2004-04-17 04:00:00|Shipped|\N|311
10240|2004-04-13 04:00:00|2004-04-20 04:00:00|2004-04-20 04:00:00|Shipped|\N|177
10241|2004-04-13 04:00:00|2004-04-20 04:00:00|2004-04-19 04:00:00|Shipped|\N|209
10242|2004-04-20 04:00:00|2004-04-28 04:00:00|2004-04-25 04:00:00|Shipped|Customer is interested in buying more Ferrari models|456
10243|2004-04-26 04:00:00|2004-05-03 04:00:00|2004-04-28 04:00:00|Shipped|\N|495
10244|2004-04-29 04:00:00|2004-05-09 04:00:00|2004-05-04 04:00:00|Shipped|\N|141
10245|2004-05-04 04:00:00|2004-05-12 04:00:00|2004-05-09 04:00:00|Shipped|\N|455
10246|2004-05-05 04:00:00|2004-05-13 04:00:00|2004-05-06 04:00:00|Shipped|\N|141
10247|2004-05-05 04:00:00|2004-05-11 04:00:00|2004-05-08 04:00:00|Shipped|\N|334
10248|2004-05-07 04:00:00|2004-05-14 04:00:00|2006-08-23 15:49:15|Cancelled|Order was mistakenly placed. The warehouse noticed the lack of documentation.|131
10249|2004-05-08 04:00:00|2004-05-17 04:00:00|2004-05-11 04:00:00|Shipped|Can we deliver the new Ford Mustang models by end-of-quarter?|173
10250|2004-05-11 04:00:00|2004-05-19 04:00:00|2004-05-15 04:00:00|Shipped|\N|450
10251|2004-05-18 04:00:00|2004-05-24 04:00:00|2004-05-24 04:00:00|Shipped|\N|328
10252|2004-05-26 04:00:00|2004-06-04 04:00:00|2004-05-29 04:00:00|Shipped|\N|406
10253|2004-06-01 04:00:00|2004-06-09 04:00:00|2004-06-02 04:00:00|Cancelled|Customer disputed the order and we agreed to cancel it. We must be more cautions with this customer going forward, since they are very hard to please. We must cover the shipping fees.|201
10254|2004-06-03 04:00:00|2004-06-13 04:00:00|2004-06-04 04:00:00|Shipped|Customer requested that DHL is used for this shipping|323
10255|2004-06-04 04:00:00|2004-06-12 04:00:00|2004-06-09 04:00:00|Shipped|\N|209
10256|2004-06-08 04:00:00|2004-06-16 04:00:00|2004-06-10 04:00:00|Shipped|\N|145
10257|2004-06-14 04:00:00|2004-06-24 04:00:00|2004-06-15 04:00:00|Shipped|\N|450
10258|2004-06-15 04:00:00|2004-06-25 04:00:00|2004-06-23 04:00:00|Shipped|\N|398
10259|2004-06-15 04:00:00|2004-06-22 04:00:00|2004-06-17 04:00:00|Shipped|\N|166
10260|2004-06-16 04:00:00|2004-06-22 04:00:00|2006-08-23 15:49:15|Cancelled|Customer heard complaints from their customers and called to cancel this order. Will notify the Sales Manager.|357
10261|2004-06-17 04:00:00|2004-06-25 04:00:00|2004-06-22 04:00:00|Shipped|\N|233
10262|2004-06-24 04:00:00|2004-07-01 04:00:00|2006-08-23 15:49:15|Cancelled|This customer found a better offer from one of our competitors. Will call back to renegotiate.|141
10263|2004-06-28 04:00:00|2004-07-04 04:00:00|2004-07-02 04:00:00|Shipped|\N|175
10264|2004-06-30 04:00:00|2004-07-06 04:00:00|2004-07-01 04:00:00|Shipped|Customer will send a truck to our local warehouse on 7/1/2004|362
10265|2004-07-02 04:00:00|2004-07-09 04:00:00|2004-07-07 04:00:00|Shipped|\N|471
10266|2004-07-06 04:00:00|2004-07-14 04:00:00|2004-07-10 04:00:00|Shipped|\N|386
10267|2004-07-07 04:00:00|2004-07-17 04:00:00|2004-07-09 04:00:00|Shipped|\N|151
10268|2004-07-12 04:00:00|2004-07-18 04:00:00|2004-07-14 04:00:00|Shipped|\N|412
10269|2004-07-16 04:00:00|2004-07-22 04:00:00|2004-07-18 04:00:00|Shipped|\N|382
10270|2004-07-19 04:00:00|2004-07-27 04:00:00|2004-07-24 04:00:00|Shipped|Can we renegotiate this one?|282
10271|2004-07-20 04:00:00|2004-07-29 04:00:00|2004-07-23 04:00:00|Shipped|\N|124
10272|2004-07-20 04:00:00|2004-07-26 04:00:00|2004-07-22 04:00:00|Shipped|\N|157
10273|2004-07-21 04:00:00|2004-07-28 04:00:00|2004-07-22 04:00:00|Shipped|\N|314
10274|2004-07-21 04:00:00|2004-07-29 04:00:00|2004-07-22 04:00:00|Shipped|\N|379
10275|2004-07-23 04:00:00|2004-08-02 04:00:00|2004-07-29 04:00:00|Shipped|\N|119
10276|2004-08-02 04:00:00|2004-08-11 04:00:00|2004-08-08 04:00:00|Shipped|\N|204
10277|2004-08-04 04:00:00|2004-08-12 04:00:00|2004-08-05 04:00:00|Shipped|\N|148
10278|2004-08-06 04:00:00|2004-08-16 04:00:00|2004-08-09 04:00:00|Shipped|\N|112
10279|2004-08-09 04:00:00|2004-08-19 04:00:00|2004-08-15 04:00:00|Shipped|Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches|141
10280|2004-08-17 04:00:00|2004-08-27 04:00:00|2004-08-19 04:00:00|Shipped|\N|249
10281|2004-08-19 04:00:00|2004-08-28 04:00:00|2004-08-23 04:00:00|Shipped|\N|157
10282|2004-08-20 04:00:00|2004-08-26 04:00:00|2004-08-22 04:00:00|Shipped|\N|124
10283|2004-08-20 04:00:00|2004-08-30 04:00:00|2004-08-23 04:00:00|Shipped|\N|260
10284|2004-08-21 04:00:00|2004-08-29 04:00:00|2004-08-26 04:00:00|Shipped|Custom shipping instructions sent to warehouse|299
10285|2004-08-27 04:00:00|2004-09-04 04:00:00|2004-08-31 04:00:00|Shipped|\N|286
10286|2004-08-28 04:00:00|2004-09-06 04:00:00|2004-09-01 04:00:00|Shipped|\N|172
10287|2004-08-30 04:00:00|2004-09-06 04:00:00|2004-09-01 04:00:00|Shipped|\N|298
10288|2004-09-01 04:00:00|2004-09-11 04:00:00|2004-09-05 04:00:00|Shipped|\N|166
10289|2004-09-03 04:00:00|2004-09-13 04:00:00|2004-09-04 04:00:00|Shipped|We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases.|167
10290|2004-09-07 04:00:00|2004-09-15 04:00:00|2004-09-13 04:00:00|Shipped|\N|198
10291|2004-09-08 04:00:00|2004-09-17 04:00:00|2004-09-14 04:00:00|Shipped|\N|448
10292|2004-09-08 04:00:00|2004-09-18 04:00:00|2004-09-11 04:00:00|Shipped|They want to reevaluate their terms agreement with Finance.|131
10293|2004-09-09 04:00:00|2004-09-18 04:00:00|2004-09-14 04:00:00|Shipped|\N|249
10294|2004-09-10 04:00:00|2004-09-17 04:00:00|2004-09-14 04:00:00|Shipped|\N|204
10295|2004-09-10 04:00:00|2004-09-17 04:00:00|2004-09-14 04:00:00|Shipped|They want to reevaluate their terms agreement with Finance.|362
10296|2004-09-15 04:00:00|2004-09-22 04:00:00|2004-09-16 04:00:00|Shipped|\N|415
10297|2004-09-16 04:00:00|2004-09-22 04:00:00|2004-09-21 04:00:00|Shipped|We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.|189
10298|2004-09-27 04:00:00|2004-10-05 04:00:00|2004-10-01 04:00:00|Shipped|\N|103
10299|2004-09-30 04:00:00|2004-10-10 04:00:00|2004-10-01 04:00:00|Shipped|\N|186
10300|2003-10-04 04:00:00|2003-10-13 04:00:00|2003-10-09 04:00:00|Shipped|\N|128
10301|2003-10-05 04:00:00|2003-10-15 04:00:00|2003-10-08 04:00:00|Shipped|\N|299
10302|2003-10-06 04:00:00|2003-10-16 04:00:00|2003-10-07 04:00:00|Shipped|\N|201
10303|2004-10-06 04:00:00|2004-10-14 04:00:00|2004-10-09 04:00:00|Shipped|Customer inquired about remote controlled models and gold models.|484
10304|2004-10-11 04:00:00|2004-10-20 04:00:00|2004-10-17 04:00:00|Shipped|\N|256
10305|2004-10-13 04:00:00|2004-10-22 04:00:00|2004-10-15 04:00:00|Shipped|Check on availability.|286
10306|2004-10-14 04:00:00|2004-10-21 04:00:00|2004-10-17 04:00:00|Shipped|\N|187
10307|2004-10-14 04:00:00|2004-10-23 04:00:00|2004-10-20 04:00:00|Shipped|\N|339
10308|2004-10-15 04:00:00|2004-10-24 04:00:00|2004-10-20 04:00:00|Shipped|Customer requested that FedEx Ground is used for this shipping|319
10309|2004-10-15 04:00:00|2004-10-24 04:00:00|2004-10-18 04:00:00|Shipped|\N|121
10310|2004-10-16 04:00:00|2004-10-24 04:00:00|2004-10-18 04:00:00|Shipped|\N|259
10311|2004-10-16 04:00:00|2004-10-23 04:00:00|2004-10-20 04:00:00|Shipped|Difficult to negotiate with customer. We need more marketing materials|141
10312|2004-10-21 04:00:00|2004-10-27 04:00:00|2004-10-23 04:00:00|Shipped|\N|124
10313|2004-10-22 04:00:00|2004-10-28 04:00:00|2004-10-25 04:00:00|Shipped|Customer requested that FedEx Ground is used for this shipping|202
10314|2004-10-22 04:00:00|2004-11-01 05:00:00|2004-10-23 04:00:00|Shipped|\N|227
10315|2004-10-29 04:00:00|2004-11-08 05:00:00|2004-10-30 04:00:00|Shipped|\N|119
10316|2004-11-01 05:00:00|2004-11-09 05:00:00|2004-11-07 05:00:00|Shipped|Customer requested that ad materials (such as posters, pamphlets) be included in the shippment|240
10317|2004-11-02 05:00:00|2004-11-12 05:00:00|2004-11-08 05:00:00|Shipped|\N|161
10318|2004-11-02 05:00:00|2004-11-09 05:00:00|2004-11-07 05:00:00|Shipped|\N|157
10319|2004-11-03 05:00:00|2004-11-11 05:00:00|2004-11-06 05:00:00|Shipped|Customer requested that DHL is used for this shipping|456
10320|2004-11-03 05:00:00|2004-11-13 05:00:00|2004-11-07 05:00:00|Shipped|\N|144
10321|2004-11-04 05:00:00|2004-11-12 05:00:00|2004-11-07 05:00:00|Shipped|\N|462
10322|2004-11-04 05:00:00|2004-11-12 05:00:00|2004-11-10 05:00:00|Shipped|Customer has worked with some of our vendors in the past and is aware of their MSRP|363
10323|2004-11-05 05:00:00|2004-11-12 05:00:00|2004-11-09 05:00:00|Shipped|\N|128
10324|2004-11-05 05:00:00|2004-11-11 05:00:00|2004-11-08 05:00:00|Shipped|\N|181
10325|2004-11-05 05:00:00|2004-11-13 05:00:00|2004-11-08 05:00:00|Shipped|\N|121
10326|2004-11-09 05:00:00|2004-11-16 05:00:00|2004-11-10 05:00:00|Shipped|\N|144
10327|2004-11-10 05:00:00|2004-11-19 05:00:00|2004-11-13 05:00:00|Resolved|Order was disputed and resolved on 12/1/04. The Sales Manager was involved. Customer claims the scales of the models don't match what was discussed.|145
10328|2004-11-12 05:00:00|2004-11-21 05:00:00|2004-11-18 05:00:00|Shipped|Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch|278
10329|2004-11-15 05:00:00|2004-11-24 05:00:00|2004-11-16 05:00:00|Shipped|\N|131
10330|2004-11-16 05:00:00|2004-11-25 05:00:00|2004-11-21 05:00:00|Shipped|\N|385
10331|2004-11-17 05:00:00|2004-11-23 05:00:00|2004-11-23 05:00:00|Shipped|Customer requested special shippment. The instructions were passed along to the warehouse|486
10332|2004-11-17 05:00:00|2004-11-25 05:00:00|2004-11-18 05:00:00|Shipped|\N|187
10333|2004-11-18 05:00:00|2004-11-27 05:00:00|2004-11-20 05:00:00|Shipped|\N|129
10334|2004-11-19 05:00:00|2004-11-28 05:00:00|2006-08-23 15:49:17|On Hold|The outstaniding balance for this customer exceeds their credit limit. Order will be shipped when a payment is received.|144
10335|2004-11-19 05:00:00|2004-11-29 05:00:00|2004-11-23 05:00:00|Shipped|\N|124
10336|2004-11-20 05:00:00|2004-11-26 05:00:00|2004-11-24 05:00:00|Shipped|Customer requested that DHL is used for this shipping|172
10337|2004-11-21 05:00:00|2004-11-30 05:00:00|2004-11-26 05:00:00|Shipped|\N|424
10338|2004-11-22 05:00:00|2004-12-02 05:00:00|2004-11-27 05:00:00|Shipped|\N|381
10339|2004-11-23 05:00:00|2004-11-30 05:00:00|2004-11-30 05:00:00|Shipped|\N|398
10340|2004-11-24 05:00:00|2004-12-01 05:00:00|2004-11-25 05:00:00|Shipped|Customer is interested in buying more Ferrari models|216
